start_id,end_id,cost_group,path_length,avg_cost,success,timestamp
59,3,standard,96099.04782732403,1.1912045507147815,True,2025-04-04 22:17:59
60,3,standard,96758.40755333903,1.1312302680346824,True,2025-04-04 22:18:00
61,3,standard,80839.3023673138,1.5421246999669471,True,2025-04-04 22:18:02
62,3,standard,110544.35496603987,1.505262058756234,True,2025-04-04 22:18:06
63,3,standard,103932.08007818519,1.3383882383175898,True,2025-04-04 22:18:09
64,3,standard,88061.75430658624,1.115319088191153,True,2025-04-04 22:18:10
65,3,standard,108203.88637787805,1.5198008675839696,True,2025-04-04 22:18:14
66,3,standard,103739.66513566706,1.5010755922349668,True,2025-04-04 22:18:17
67,3,standard,91082.57186406504,1.408438039422425,True,2025-04-04 22:18:19
68,3,standard,81558.93656804919,1.5546813691501904,True,2025-04-04 22:18:22
69,3,standard,126892.33442303477,1.372543040683767,True,2025-04-04 22:18:25
70,3,standard,103783.27186837031,1.4325676994368037,True,2025-04-04 22:18:28
71,3,standard,95366.152832291,1.405350100115688,True,2025-04-04 22:18:31
72,3,standard,126470.06233401537,1.539865134625514,True,2025-04-04 22:18:35
73,3,standard,100765.1638580009,1.418142532825083,True,2025-04-04 22:18:37
74,3,standard,100742.82034223214,1.451258342383811,True,2025-04-04 22:18:40
75,3,standard,87036.17855983242,1.4033710862665127,True,2025-04-04 22:18:42
76,3,standard,97403.38052395,1.12870142772636,True,2025-04-04 22:18:44
77,3,standard,103958.01319076185,1.4616368676023095,True,2025-04-04 22:18:47
78,3,standard,101544.58377848822,1.4236855482020772,True,2025-04-04 22:18:50
79,3,standard,94918.32182646543,1.1711303173374936,True,2025-04-04 22:18:52
80,3,standard,94954.10928670806,1.4355404527076194,True,2025-04-04 22:18:54
81,3,standard,112137.7188182466,1.4667794071846805,True,2025-04-04 22:18:58
82,3,standard,110232.27725947378,1.5006236713113401,True,2025-04-04 22:19:01
83,3,standard,123413.80908444621,1.5471960825202378,True,2025-04-04 22:19:05
84,3,standard,93352.98616137286,1.371867471107234,True,2025-04-04 22:19:07
85,3,standard,117520.95975168527,1.521857741316009,True,2025-04-04 22:19:11
86,3,standard,108239.9738083065,1.4566472747813712,True,2025-04-04 22:19:14
87,3,standard,100119.0763906366,1.4853879348642112,True,2025-04-04 22:19:17
88,3,standard,82052.40324608902,1.5829714538599657,True,2025-04-04 22:19:20
89,3,standard,94336.6471849301,1.1632081778723502,True,2025-04-04 22:19:21
90,3,standard,114161.77704015218,1.5487522864430237,True,2025-04-04 22:19:25
91,3,standard,84326.4186045578,1.5598196750522026,True,2025-04-04 22:19:28
92,3,standard,96128.42772014569,1.4152383117666423,True,2025-04-04 22:19:30
93,3,standard,95749.73656241642,1.1263617670164894,True,2025-04-04 22:19:31
94,3,standard,120014.35216720459,1.352013885241979,True,2025-04-04 22:19:35
95,3,standard,100137.62749370244,1.4005568608156944,True,2025-04-04 22:19:38
96,3,standard,105680.16819075978,1.4097258518794153,True,2025-04-04 22:19:41
97,3,standard,106886.44133812375,1.4778537857440202,True,2025-04-04 22:19:44
98,3,standard,98667.30735670993,1.497741805472582,True,2025-04-04 22:19:47
99,3,standard,108085.93548419572,1.42664779108123,True,2025-04-04 22:19:51
0,0,stealth_priority,112121.35411426245,1.2510033993994445,True,2025-04-04 22:19:54
1,0,stealth_priority,98807.56450039482,1.683691573854345,True,2025-04-04 22:19:57
2,0,stealth_priority,97827.04434634258,1.7797759308354382,True,2025-04-04 22:20:02
3,0,stealth_priority,114231.67705009023,1.6104702600046223,True,2025-04-04 22:20:08
4,0,stealth_priority,93626.77857407575,1.2051392980647675,True,2025-04-04 22:20:09
5,0,stealth_priority,112306.25538911221,1.3893627469728398,True,2025-04-04 22:20:14
6,0,stealth_priority,92759.80519033049,1.53931906043074,True,2025-04-04 22:20:17
7,0,stealth_priority,111988.11881543024,1.4448888760789258,True,2025-04-04 22:20:22
8,0,stealth_priority,107765.70107407679,1.252527443335595,True,2025-04-04 22:20:24
9,0,stealth_priority,107183.44328518161,1.6076893945584754,True,2025-04-04 22:20:29
10,0,stealth_priority,123710.7452024253,1.5233217246698536,True,2025-04-04 22:20:34
11,0,stealth_priority,160723.57164341595,1.425159626646208,True,2025-04-04 22:20:40
12,0,stealth_priority,96407.17013781765,1.4913516668455995,True,2025-04-04 22:20:44
13,0,stealth_priority,92868.54477223128,1.6159231418854407,True,2025-04-04 22:20:47
14,0,stealth_priority,92874.55521517563,1.254035057769004,True,2025-04-04 22:20:49
15,0,stealth_priority,87680.37683640142,1.7014328709251627,True,2025-04-04 22:20:51
16,0,stealth_priority,100511.95712248124,1.2558940905444802,True,2025-04-04 22:20:53
17,0,stealth_priority,135683.14588175507,1.4837353885741478,True,2025-04-04 22:20:59
18,0,stealth_priority,90444.71513069804,1.6003598765261386,True,2025-04-04 22:21:03
19,0,stealth_priority,132524.72923568205,1.5279030071082016,True,2025-04-04 22:21:09
20,0,stealth_priority,130924.41212960085,1.5970632841802044,True,2025-04-04 22:21:15
21,0,stealth_priority,97006.4240070882,1.4699020434171497,True,2025-04-04 22:21:19
22,0,stealth_priority,115160.74827027247,1.5789230828605396,True,2025-04-04 22:21:25
23,0,stealth_priority,160252.66276139297,1.4447082994350193,True,2025-04-04 22:21:32
24,0,stealth_priority,108668.54760800245,1.5629072884067066,True,2025-04-04 22:21:36
25,0,stealth_priority,104703.81495112869,1.6513937030801653,True,2025-04-04 22:21:39
26,0,stealth_priority,109383.77492346303,1.2334857707364608,True,2025-04-04 22:21:42
27,0,stealth_priority,97777.6961216165,1.6861272533964773,True,2025-04-04 22:21:44
28,0,stealth_priority,109489.57357904686,1.666119881884081,True,2025-04-04 22:21:48
29,0,stealth_priority,140465.12919592983,1.4404840832484358,True,2025-04-04 22:21:54
30,0,stealth_priority,103419.2993733383,1.6065307467939833,True,2025-04-04 22:21:58
31,0,stealth_priority,118385.78400211508,1.6340321206213997,True,2025-04-04 22:22:04
32,0,stealth_priority,151234.94071709484,1.4285470733954941,True,2025-04-04 22:22:10
33,0,stealth_priority,93157.46167456174,1.6134375243384222,True,2025-04-04 22:22:13
34,0,stealth_priority,123680.97964948007,1.4686055528796575,True,2025-04-04 22:22:17
35,0,stealth_priority,125114.78943015439,1.5661061594776033,True,2025-04-04 22:22:22
36,0,stealth_priority,130200.74523936115,1.505344700011988,True,2025-04-04 22:22:28
37,0,stealth_priority,117735.42100168578,1.237927979902216,True,2025-04-04 22:22:32
38,0,stealth_priority,123347.77601874346,1.2010910593036144,True,2025-04-04 22:22:36
39,0,stealth_priority,136192.11124519288,1.2315293277428823,True,2025-04-04 22:22:39
40,0,stealth_priority,112627.56733616596,1.7061244485350162,True,2025-04-04 22:22:45
41,0,stealth_priority,94282.87467002199,1.6945392661181873,True,2025-04-04 22:22:49
42,0,stealth_priority,100898.1246821127,1.6625868079265198,True,2025-04-04 22:22:53
43,0,stealth_priority,92866.6471849301,1.6002558117705181,True,2025-04-04 22:22:55
44,0,stealth_priority,90715.51255830599,1.5341279557036585,True,2025-04-04 22:22:59
45,0,stealth_priority,104283.62616634599,1.6773057430572604,True,2025-04-04 22:23:02
46,0,stealth_priority,123011.73701248654,1.605067440433246,True,2025-04-04 22:23:07
47,0,stealth_priority,121655.28378279349,1.225858208604701,True,2025-04-04 22:23:10
48,0,stealth_priority,145552.65712678654,1.4932424759443514,True,2025-04-04 22:23:17
49,0,stealth_priority,108649.61084481304,1.6166708641914054,True,2025-04-04 22:23:21
50,0,stealth_priority,116668.42748806966,1.7855408164593316,True,2025-04-04 22:23:26
51,0,stealth_priority,113755.73247316052,1.4096001932969349,True,2025-04-04 22:23:30
52,0,stealth_priority,92968.4504167758,1.2118012303139538,True,2025-04-04 22:23:32
53,0,stealth_priority,107500.98831499784,1.612638511771408,True,2025-04-04 22:23:35
54,0,stealth_priority,124606.68701745557,1.2344761154005324,True,2025-04-04 22:23:38
55,0,stealth_priority,94595.1038956046,1.6881704438100997,True,2025-04-04 22:23:41
56,0,stealth_priority,102553.44048634631,1.5514515375166882,True,2025-04-04 22:23:45
57,0,stealth_priority,115170.3738054901,1.223272492861607,True,2025-04-04 22:23:48
58,0,stealth_priority,98301.98572272969,1.7796793764896017,True,2025-04-04 22:23:52
59,0,stealth_priority,96982.17726941183,1.6897048745785295,True,2025-04-04 22:23:55
60,0,stealth_priority,135476.58395954646,1.545147229000926,True,2025-04-04 22:24:02
61,0,stealth_priority,110418.75629057994,1.5891232725204343,True,2025-04-04 22:24:07
62,0,stealth_priority,100591.67984892555,1.434828460995864,True,2025-04-04 22:24:10
63,0,stealth_priority,92884.6322395956,1.5382179686545616,True,2025-04-04 22:24:14
64,0,stealth_priority,100007.66728929205,1.6489791777552565,True,2025-04-04 22:24:18
65,0,stealth_priority,88504.58657732351,1.600296849716957,True,2025-04-04 22:24:22
66,0,stealth_priority,134547.64439752174,1.493866399479862,True,2025-04-04 22:24:29
67,0,stealth_priority,105898.72489149623,1.7033488016648426,True,2025-04-04 22:24:32
68,0,stealth_priority,117867.24440033814,1.7253602166920934,True,2025-04-04 22:24:38
69,0,stealth_priority,99319.99374303715,1.5049960379495229,True,2025-04-04 22:24:42
70,0,stealth_priority,123582.15993837628,1.4876382099902152,True,2025-04-04 22:24:47
71,0,stealth_priority,95828.86211038851,1.683498970759157,True,2025-04-04 22:24:51
72,0,stealth_priority,97465.88675407646,1.6404262617422158,True,2025-04-04 22:24:55
73,0,stealth_priority,115262.66299346901,1.4331020301400832,True,2025-04-04 22:24:59
74,0,stealth_priority,118206.54109610966,1.4633466686681142,True,2025-04-04 22:25:03
75,0,stealth_priority,107342.64025990307,1.5225613830251274,True,2025-04-04 22:25:08
76,0,stealth_priority,104866.0867711362,1.8131857747727997,True,2025-04-04 22:25:13
77,0,stealth_priority,91085.89262075894,1.58945102825195,True,2025-04-04 22:25:15
78,0,stealth_priority,114809.82792389643,1.4320661337643075,True,2025-04-04 22:25:19
79,0,stealth_priority,151663.75172574504,1.4181224245613153,True,2025-04-04 22:25:26
80,0,stealth_priority,94318.9049738253,1.6897470138052115,True,2025-04-04 22:25:30
81,0,stealth_priority,99089.69933358608,1.6440705660447816,True,2025-04-04 22:25:34
82,0,stealth_priority,90402.38875082461,1.4185799150722946,True,2025-04-04 22:25:37
83,0,stealth_priority,96192.2486961612,1.518242237240213,True,2025-04-04 22:25:41
84,0,stealth_priority,108375.93831996687,1.250169610904826,True,2025-04-04 22:25:44
85,0,stealth_priority,135771.305421079,1.4835935188079274,True,2025-04-04 22:25:50
86,0,stealth_priority,109079.27640769634,1.68855766054005,True,2025-04-04 22:25:55
87,0,stealth_priority,113187.45304597981,1.6081960189959363,True,2025-04-04 22:26:00
88,0,stealth_priority,96299.24220977731,1.6184120136254099,True,2025-04-04 22:26:02
89,0,stealth_priority,151834.58331433614,1.4920533684399446,True,2025-04-04 22:26:09
90,0,stealth_priority,114086.06407450611,1.5746162085669035,True,2025-04-04 22:26:14
91,0,stealth_priority,161409.7392030474,1.4159853379651937,True,2025-04-04 22:26:21
92,0,stealth_priority,124801.86556586108,1.6132355411614916,True,2025-04-04 22:26:26
93,0,stealth_priority,142898.4017235924,1.2524553003847583,True,2025-04-04 22:26:30
94,0,stealth_priority,90387.74461965973,1.4591428413893377,True,2025-04-04 22:26:33
95,0,stealth_priority,94009.89371603937,1.211823722322938,True,2025-04-04 22:26:35
96,0,stealth_priority,111197.84460972168,1.2367199713366048,True,2025-04-04 22:26:38
97,0,stealth_priority,101146.55279253876,1.6378721666825433,True,2025-04-04 22:26:42
98,0,stealth_priority,149309.65347617381,1.4288864809454285,True,2025-04-04 22:26:49
99,0,stealth_priority,142904.88075469856,1.5790443509040828,True,2025-04-04 22:26:55
0,1,stealth_priority,80913.60630548703,1.260106628047638,True,2025-04-04 22:26:56
1,1,stealth_priority,95856.25259027691,1.4157175988162238,True,2025-04-04 22:26:58
2,1,stealth_priority,100048.53334481407,1.0531439295654494,True,2025-04-04 22:26:59
3,1,stealth_priority,88021.19979641064,1.2982982345148024,True,2025-04-04 22:27:00
4,1,stealth_priority,110376.97579230019,1.0753706695093597,True,2025-04-04 22:27:00
5,1,stealth_priority,116672.69155678157,1.1093572652699988,True,2025-04-04 22:27:02
6,1,stealth_priority,97179.4592888607,1.0182326281450806,True,2025-04-04 22:27:03
7,1,stealth_priority,92255.43530180998,1.395404637450454,True,2025-04-04 22:27:05
8,1,stealth_priority,106158.97057082804,1.1399583433435871,True,2025-04-04 22:27:06
9,1,stealth_priority,99320.27385236401,1.2702792834743795,True,2025-04-04 22:27:07
10,1,stealth_priority,104225.1238672711,1.3918737277571176,True,2025-04-04 22:27:09
11,1,stealth_priority,112940.52816027774,1.0980074409492657,True,2025-04-04 22:27:10
12,1,stealth_priority,95532.38875082463,1.0102265368454768,True,2025-04-04 22:27:11
13,1,stealth_priority,108599.6363772143,1.4268856851152014,True,2025-04-04 22:27:14
14,1,stealth_priority,95798.07319009397,1.3298916215604681,True,2025-04-04 22:27:16
15,1,stealth_priority,104682.88314039956,1.0370191343449833,True,2025-04-04 22:27:17
16,1,stealth_priority,96675.98141547969,1.2728573424408938,True,2025-04-04 22:27:18
17,1,stealth_priority,94356.93289192759,1.3433213095175016,True,2025-04-04 22:27:21
18,1,stealth_priority,97561.96866070603,1.4142436309802018,True,2025-04-04 22:27:23
19,1,stealth_priority,108917.72165401775,1.1096382204147957,True,2025-04-04 22:27:24
20,1,stealth_priority,106022.23136512566,1.3013979559458382,True,2025-04-04 22:27:25
21,1,stealth_priority,98399.0479011957,1.425721917489982,True,2025-04-04 22:27:28
22,1,stealth_priority,113789.15908659884,1.1033209382432834,True,2025-04-04 22:27:29
23,1,stealth_priority,97374.33203733373,1.2937269547682944,True,2025-04-04 22:27:30
24,1,stealth_priority,102308.2560343225,1.3796154366508258,True,2025-04-04 22:27:32
25,1,stealth_priority,87440.95691591412,1.386439214560047,True,2025-04-04 22:27:35
26,1,stealth_priority,100887.14437334037,1.0010439929897053,True,2025-04-04 22:27:35
27,1,stealth_priority,88612.35152199426,1.2666707420884622,True,2025-04-04 22:27:37
28,1,stealth_priority,103125.26948266928,1.4709121531875318,True,2025-04-04 22:27:39
29,1,stealth_priority,99387.62166395583,1.0206046658433858,True,2025-04-04 22:27:40
30,1,stealth_priority,99007.3586905243,1.2852687388972532,True,2025-04-04 22:27:41
31,1,stealth_priority,102743.44891978806,1.2897763495580716,True,2025-04-04 22:27:42
32,1,stealth_priority,88478.00172640877,1.3560630114520162,True,2025-04-04 22:27:44
33,1,stealth_priority,93709.10499088503,1.0154308175797804,True,2025-04-04 22:27:45
34,1,stealth_priority,118346.01258248737,1.101110912145469,True,2025-04-04 22:27:46
35,1,stealth_priority,89416.78140984691,1.2760686656099323,True,2025-04-04 22:27:47
36,1,stealth_priority,92391.42274217651,1.3846027058842552,True,2025-04-04 22:27:48
37,1,stealth_priority,95792.10584266245,1.0450313315964417,True,2025-04-04 22:27:49
38,1,stealth_priority,130700.9852840865,1.109500773765913,True,2025-04-04 22:27:50
39,1,stealth_priority,106515.13506261229,1.4092320420161817,True,2025-04-04 22:27:53
40,1,stealth_priority,83402.65735886256,1.2888383483034647,True,2025-04-04 22:27:54
41,1,stealth_priority,115044.82949475586,1.1222629487829079,True,2025-04-04 22:27:55
42,1,stealth_priority,89420.15672640673,0.9781608930790854,True,2025-04-04 22:27:56
43,1,stealth_priority,89055.25238370977,1.311076686072176,True,2025-04-04 22:27:57
44,1,stealth_priority,83868.64479922908,1.279178265986139,True,2025-04-04 22:27:58
45,1,stealth_priority,90203.06621670414,1.2779035271161903,True,2025-04-04 22:28:00
46,1,stealth_priority,110544.05192800688,1.1190097107815251,True,2025-04-04 22:28:01
47,1,stealth_priority,87764.62664192499,0.9669250965608639,True,2025-04-04 22:28:02
48,1,stealth_priority,101033.04892260444,1.3784664043801627,True,2025-04-04 22:28:04
49,1,stealth_priority,110957.44441739787,1.3196768771421354,True,2025-04-04 22:28:06
50,1,stealth_priority,104065.25518254506,1.0870705947352246,True,2025-04-04 22:28:07
51,1,stealth_priority,89958.27623806504,1.329974724235534,True,2025-04-04 22:28:08
52,1,stealth_priority,82144.54654965785,1.2485049767499874,True,2025-04-04 22:28:09
53,1,stealth_priority,103804.9179835289,1.340791000922521,True,2025-04-04 22:28:11
54,1,stealth_priority,87061.25692303579,1.3548015722871547,True,2025-04-04 22:28:12
55,1,stealth_priority,96839.71367064615,1.28072020147568,True,2025-04-04 22:28:14
56,1,stealth_priority,95512.98033162623,1.4727100462847238,True,2025-04-04 22:28:16
57,1,stealth_priority,96844.94961468865,1.0622288625256844,True,2025-04-04 22:28:17
58,1,stealth_priority,99462.13444291089,1.0308095200124494,True,2025-04-04 22:28:17
59,1,stealth_priority,97333.64913198797,1.3329612181045083,True,2025-04-04 22:28:19
60,1,stealth_priority,91020.99698051561,0.9897287753638376,True,2025-04-04 22:28:20
61,1,stealth_priority,105520.72254273103,1.4681262299202202,True,2025-04-04 22:28:23
62,1,stealth_priority,96171.53423352736,1.3936883925113615,True,2025-04-04 22:28:24
63,1,stealth_priority,95369.11342432676,1.4081802055071422,True,2025-04-04 22:28:27
64,1,stealth_priority,94962.43165119724,1.3798202080048756,True,2025-04-04 22:28:29
65,1,stealth_priority,107130.21952457416,1.432355179154249,True,2025-04-04 22:28:32
66,1,stealth_priority,95492.1487430351,1.3558399602770805,True,2025-04-04 22:28:33
67,1,stealth_priority,93852.0515148726,1.0171572667266342,True,2025-04-04 22:28:33
68,1,stealth_priority,99052.67729359321,1.3705583354248487,True,2025-04-04 22:28:36
69,1,stealth_priority,113486.80713738834,1.1854247100134634,True,2025-04-04 22:28:38
70,1,stealth_priority,88457.04718211372,1.3563204346603444,True,2025-04-04 22:28:40
71,1,stealth_priority,106593.5833767809,1.3544014242168088,True,2025-04-04 22:28:41
72,1,stealth_priority,118340.273852364,1.1018424112248344,True,2025-04-04 22:28:42
73,1,stealth_priority,117991.87426831467,1.1172260335746376,True,2025-04-04 22:28:43
74,1,stealth_priority,90237.19310345962,1.009719407265022,True,2025-04-04 22:28:44
75,1,stealth_priority,84995.36383812479,1.294294092072729,True,2025-04-04 22:28:45
76,1,stealth_priority,84261.98591786987,1.2138577822190155,True,2025-04-04 22:28:47
77,1,stealth_priority,93711.43420652956,1.0840144996774073,True,2025-04-04 22:28:48
78,1,stealth_priority,107996.59849174668,1.109915810514306,True,2025-04-04 22:28:48
79,1,stealth_priority,82636.75560843378,1.358619055845966,True,2025-04-04 22:28:50
80,1,stealth_priority,93311.9543605818,1.3972121944490499,True,2025-04-04 22:28:52
81,1,stealth_priority,94717.53313824694,1.0239879334668616,True,2025-04-04 22:28:53
82,1,stealth_priority,115375.75540186664,1.1417248951537269,True,2025-04-04 22:28:55
83,1,stealth_priority,82698.77338953943,1.3551658186733557,True,2025-04-04 22:28:56
84,1,stealth_priority,85316.73291180369,0.9387421395287323,True,2025-04-04 22:28:57
85,1,stealth_priority,94516.9071274503,1.0004437128758854,True,2025-04-04 22:28:57
86,1,stealth_priority,103487.77038413701,1.0680409638077106,True,2025-04-04 22:28:58
87,1,stealth_priority,91739.30497100891,1.0794933706046101,True,2025-04-04 22:28:59
88,1,stealth_priority,86857.48747597485,0.9585374732685408,True,2025-04-04 22:29:00
89,1,stealth_priority,96423.95500579212,0.9968096791057999,True,2025-04-04 22:29:00
90,1,stealth_priority,120682.08574972747,1.1039698543196477,True,2025-04-04 22:29:01
91,1,stealth_priority,125132.25716653878,1.0939970444833254,True,2025-04-04 22:29:03
92,1,stealth_priority,95958.42775708155,1.0312870079813874,True,2025-04-04 22:29:03
93,1,stealth_priority,95137.69029186989,1.3537633635305781,True,2025-04-04 22:29:05
94,1,stealth_priority,101610.01364083195,1.2973560947365508,True,2025-04-04 22:29:06
95,1,stealth_priority,85146.48723247187,1.1970939455746445,True,2025-04-04 22:29:08
96,1,stealth_priority,112875.44680309891,1.087374687720242,True,2025-04-04 22:29:09
97,1,stealth_priority,131266.88983335058,1.1084131932545052,True,2025-04-04 22:29:10
98,1,stealth_priority,91746.70438542696,1.3850624954939181,True,2025-04-04 22:29:12
99,1,stealth_priority,100982.80304813244,1.277500509158979,True,2025-04-04 22:29:13
0,2,stealth_priority,123879.83635733818,0.8705379077743377,True,2025-04-04 22:29:14
1,2,stealth_priority,103860.27101659287,1.0920559112601615,True,2025-04-04 22:29:15
2,2,stealth_priority,88384.19221474633,1.4897273551902719,True,2025-04-04 22:29:17
3,2,stealth_priority,105099.75086254065,1.3579864961797956,True,2025-04-04 22:29:20
4,2,stealth_priority,114211.79697488283,1.1901638810332023,True,2025-04-04 22:29:21
5,2,stealth_priority,110920.53375794835,1.1625644022189352,True,2025-04-04 22:29:23
6,2,stealth_priority,89657.97902977867,0.9529269615732764,True,2025-04-04 22:29:23
7,2,stealth_priority,108437.17577242409,1.2653828599138413,True,2025-04-04 22:29:25
8,2,stealth_priority,95012.5831332779,1.3959217987694963,True,2025-04-04 22:29:28
9,2,stealth_priority,98567.37295371266,1.312272850873416,True,2025-04-04 22:29:29
10,2,stealth_priority,100186.42707493539,0.9697774284074148,True,2025-04-04 22:29:30
11,2,stealth_priority,96565.75540186664,1.3852621569425285,True,2025-04-04 22:29:32
12,2,stealth_priority,83980.4225725452,0.9760494973404565,True,2025-04-04 22:29:33
13,2,stealth_priority,103807.61882818467,1.0871749810842162,True,2025-04-04 22:29:33
14,2,stealth_priority,97917.3471892354,1.0964340926160467,True,2025-04-04 22:29:34
15,2,stealth_priority,106363.46628775944,0.8957350884044458,True,2025-04-04 22:29:35
16,2,stealth_priority,91703.11475168321,1.2428232723591337,True,2025-04-04 22:29:36
17,2,stealth_priority,107494.74936555288,1.3556741268997674,True,2025-04-04 22:29:38
18,2,stealth_priority,103068.20734113909,1.095518779600159,True,2025-04-04 22:29:39
19,2,stealth_priority,97906.49566591362,1.1505451020599355,True,2025-04-04 22:29:40
20,2,stealth_priority,109509.9338175767,1.3265786449232666,True,2025-04-04 22:29:42
21,2,stealth_priority,86810.70260800037,1.4540916626485074,True,2025-04-04 22:29:44
22,2,stealth_priority,85999.96537486477,1.1884090406855883,True,2025-04-04 22:29:45
23,2,stealth_priority,86372.20586966025,1.0659378063131018,True,2025-04-04 22:29:46
24,2,stealth_priority,91730.0852627215,1.4220259122232641,True,2025-04-04 22:29:48
25,2,stealth_priority,91289.1363530329,0.947819785776466,True,2025-04-04 22:29:49
26,2,stealth_priority,93616.05851377135,1.0649011317005175,True,2025-04-04 22:29:49
27,2,stealth_priority,100504.46085972013,1.3562486240624068,True,2025-04-04 22:29:51
28,2,stealth_priority,108622.71732125888,0.973555657746179,True,2025-04-04 22:29:52
29,2,stealth_priority,105364.28077739108,0.8987581341634913,True,2025-04-04 22:29:52
30,2,stealth_priority,110334.17212181135,1.387753855271604,True,2025-04-04 22:29:55
31,2,stealth_priority,108513.40042174482,1.1411391232486212,True,2025-04-04 22:29:56
32,2,stealth_priority,91167.81321063796,0.9760060673820496,True,2025-04-04 22:29:56
33,2,stealth_priority,91323.87207775384,1.4135838629118442,True,2025-04-04 22:29:59
34,2,stealth_priority,86752.38878776046,1.0377122932283447,True,2025-04-04 22:29:59
35,2,stealth_priority,105830.9510861675,1.3580922663667776,True,2025-04-04 22:30:01
36,2,stealth_priority,120710.29095132352,0.8774327622141855,True,2025-04-04 22:30:02
37,2,stealth_priority,86823.93207708595,1.0339842500447929,True,2025-04-04 22:30:03
38,2,stealth_priority,87121.968660706,1.0076207294574286,True,2025-04-04 22:30:03
39,2,stealth_priority,86282.36578518263,1.10413413912094,True,2025-04-04 22:30:03
40,2,stealth_priority,95010.41670586274,0.9487842490693126,True,2025-04-04 22:30:04
41,2,stealth_priority,112950.77410862142,1.361050804728439,True,2025-04-04 22:30:06
42,2,stealth_priority,85112.28592499153,1.5370009230681645,True,2025-04-04 22:30:09
43,2,stealth_priority,116741.84850383739,1.3635891177173631,True,2025-04-04 22:30:11
44,2,stealth_priority,103889.75369831178,1.299032891691475,True,2025-04-04 22:30:13
45,2,stealth_priority,87668.63636578734,1.4543248416659174,True,2025-04-04 22:30:15
46,2,stealth_priority,115596.89010236248,1.3496729212549816,True,2025-04-04 22:30:18
47,2,stealth_priority,93758.19051119147,0.9138273857831085,True,2025-04-04 22:30:18
48,2,stealth_priority,92531.62275923623,0.9529819444592179,True,2025-04-04 22:30:19
49,2,stealth_priority,101380.27381542815,1.4288698240872473,True,2025-04-04 22:30:21
50,2,stealth_priority,121335.5095643305,0.8713024427221246,True,2025-04-04 22:30:22
51,2,stealth_priority,91325.28378279349,0.9868621401433451,True,2025-04-04 22:30:22
52,2,stealth_priority,112967.41861598476,1.344076894328859,True,2025-04-04 22:30:24
53,2,stealth_priority,97350.39397229679,1.3955147181370193,True,2025-04-04 22:30:27
54,2,stealth_priority,102080.0052073902,1.0088620367921821,True,2025-04-04 22:30:27
55,2,stealth_priority,110561.40541114096,1.0282455788683813,True,2025-04-04 22:30:28
56,2,stealth_priority,105931.80587247665,1.3839963564182332,True,2025-04-04 22:30:30
57,2,stealth_priority,96254.36363155764,1.3419025013127823,True,2025-04-04 22:30:33
58,2,stealth_priority,102053.52314537273,1.0382892154153756,True,2025-04-04 22:30:33
59,2,stealth_priority,112182.04568512597,0.8808893303284574,True,2025-04-04 22:30:34
60,2,stealth_priority,109292.3601505762,1.1369954960987556,True,2025-04-04 22:30:35
61,2,stealth_priority,116556.82990789015,1.0759508687562558,True,2025-04-04 22:30:36
62,2,stealth_priority,113439.02213671844,1.2391649079306881,True,2025-04-04 22:30:38
63,2,stealth_priority,84716.58722253382,1.1756947956251895,True,2025-04-04 22:30:39
64,2,stealth_priority,103918.95627070383,1.3446062594140937,True,2025-04-04 22:30:41
65,2,stealth_priority,107431.50846905008,1.3684357023516998,True,2025-04-04 22:30:44
66,2,stealth_priority,130115.82383464053,0.9658496974731615,True,2025-04-04 22:30:44
67,2,stealth_priority,100781.82577027143,1.0601821162152143,True,2025-04-04 22:30:45
68,2,stealth_priority,107803.64023439416,1.0438778909289053,True,2025-04-04 22:30:46
69,2,stealth_priority,84790.22539125662,1.0452737039857076,True,2025-04-04 22:30:46
70,2,stealth_priority,100939.1879189233,1.4270278162324632,True,2025-04-04 22:30:49
71,2,stealth_priority,85150.03660647392,0.9722718594789519,True,2025-04-04 22:30:49
72,2,stealth_priority,111073.5405133441,1.2532864114546485,True,2025-04-04 22:30:51
73,2,stealth_priority,109744.1947815056,1.3862549966124873,True,2025-04-04 22:30:54
74,2,stealth_priority,122421.10823979042,0.9016522535131541,True,2025-04-04 22:30:55
75,2,stealth_priority,95773.08615143479,0.981376370919529,True,2025-04-04 22:30:55
76,2,stealth_priority,118160.9852840865,0.8836935631920626,True,2025-04-04 22:30:56
77,2,stealth_priority,90641.14853646795,1.2355542264692938,True,2025-04-04 22:30:57
78,2,stealth_priority,98881.78570566996,1.043937778859283,True,2025-04-04 22:30:57
79,2,stealth_priority,113981.42557794765,1.3567511181511993,True,2025-04-04 22:31:00
80,2,stealth_priority,104370.74267260187,1.0829749292576898,True,2025-04-04 22:31:01
81,2,stealth_priority,102320.11669874105,1.3789228926268964,True,2025-04-04 22:31:03
82,2,stealth_priority,96168.05325536332,1.0048937730140208,True,2025-04-04 22:31:04
83,2,stealth_priority,119971.854101508,1.2182967369529694,True,2025-04-04 22:31:06
84,2,stealth_priority,97601.60566027672,1.31057246423394,True,2025-04-04 22:31:08
85,2,stealth_priority,91337.21303819027,1.021512620658897,True,2025-04-04 22:31:08
86,2,stealth_priority,85326.12994052071,0.9695885902904058,True,2025-04-04 22:31:09
87,2,stealth_priority,108500.7368059194,1.1401958933073433,True,2025-04-04 22:31:10
88,2,stealth_priority,105616.18986598117,0.8972145519462208,True,2025-04-04 22:31:10
