timestamp_ms,x,y,velocity_north_ms,velocity_east_ms,heading_deg,acceleration_north_ms2,acceleration_east_ms2,goal_id,utm_x,utm_y
7000,-981805.7945176499,8846788.00456615,5.860397847479639,7.686473317392063,37.32298421577722,0.4364192158497531,-0.37245994722365694,0,-981805.7945176499,8846788.00456615
7250,-981803.8910956478,8846789.489958165,5.941568065309345,7.613688008216336,37.96775672376258,0.3246808713188223,-0.29114123670290937,0,-981803.8910956478,8846789.489958165
7500,-981802.0019623494,8846790.990570819,6.002450615897779,7.556533193451855,38.46149355357148,0.24353020235373535,-0.2286192590579219,0,-981802.0019623494,8846790.990570819
7750,-981800.1241287469,8846792.502704762,6.0485357744738675,7.511334409785124,38.842911606966624,0.18434063430435543,-0.18079513466692632,0,-981800.1241287469,8846792.502704762
8000,-981798.2553160982,8846794.023655057,6.083801182753384,7.475250594569285,39.1407354665354,0.14106163311806696,-0.1443352608633539,0,-981798.2553160982,8846794.023655057
8250,-981796.5673359197,8846795.811188065,7.150132032942515,6.751920714071662,46.6407354665354,4.265323400756522,-2.8933195219904917,0,-981796.5673359197,8846795.811188065
8500,-981795.1158883261,8846797.81928849,8.032401705133616,5.805790374750759,54.1407354665354,3.529078688764404,-3.7845213572836123,0,-981795.1158883261,8846797.81928849
8750,-981793.9307660625,8846800.014855819,8.78226931103068,4.740489054514714,61.6407354665354,2.9994704235882566,-4.261205280944182,0,-981793.9307660625,8846800.014855819
9000,-981793.0368232582,8846802.360864075,9.38403302793952,3.5757712170982656,69.1407354665354,2.4070548676353596,-4.658871349665793,0,-981793.0368232582,8846802.360864075
9250,-981792.4535064236,8846804.817116853,9.825011113651508,2.333267337933344,76.6407354665354,1.7639123428479522,-4.970015516659686,0,-981792.4535064236,8846804.817116853
9500,-981792.1944968952,8846807.341048788,10.095727741564057,1.0360381137674655,84.1407354665354,1.0828665116501952,-5.188916896663515,0,-981792.1944968952,8846807.341048788
9750,-981792.267467929,8846809.888558399,10.190038445580718,-0.29188413557349707,91.6407354665354,0.3772428160666479,-5.31168899736385,0,-981792.267467929,8846809.888558399
10000,-981792.6739578353,8846812.41485714,10.105194965574558,-1.625959625085947,99.1407354665354,-0.3393739200246415,-5.336301958049799,0,-981792.6739578353,8846812.41485714
10250,-981793.4183078257,8846814.905260976,9.961615348505683,-2.97739996162187,106.6407354665354,-0.5743184682755,-5.4057613461436915,0,-981793.4183078257,8846814.905260976
10500,-981794.4835931766,8846817.28220094,9.507759851367297,-4.261141403620435,114.1407354665354,-1.8154219885535454,-5.134965767994261,0,-981794.4835931766,8846817.28220094
10750,-981795.8526094811,8846819.503964247,8.887053232428304,-5.47606521792088,121.6407354665354,-2.482826475755971,-4.859695257201778,0,-981795.8526094811,8846819.503964247
11000,-981797.5027237225,8846821.53148242,8.110072695598081,-6.600456965755868,129.1407354665354,-3.107922147320892,-4.497566991339951,0,-981797.5027237225,8846821.53148242
11250,-981799.4062845731,8846823.329028519,7.1901843932359775,-7.614243402724623,136.6407354665354,-3.6795532094484145,-4.05514574787502,0,-981799.4062845731,8846823.329028519
11500,-981801.5047664231,8846824.900667854,6.286557339204824,-8.393927399785749,143.16895069381044,-3.6145082161246123,-3.118735988244506,0,-981801.5047664231,8846824.900667854
11750,-981803.7329448767,8846826.288472954,5.551220403030929,-8.912713813878188,148.08357917140643,-2.9413477446955802,-2.075145656369756,0,-981803.7329448767,8846826.288472954
12000,-981806.0491165054,8846827.530068997,4.9663841723899536,-9.264686515170725,151.80623101340248,-2.339344922563903,-1.4078908051701475,0,-981806.0491165054,8846827.530068997
12250,-981808.4263468126,8846828.656525062,4.505824263587718,-9.508921228622128,154.64595833675813,-1.8422396352089407,-0.9769388538056134,0,-981808.4263468126,8846828.656525062
12500,-981810.8469746666,8846829.692496523,4.14388584190372,-9.682511415823484,156.83022076601435,-1.447753686735993,-0.6943607488054226,0,-981810.8469746666,8846829.692496523
12750,-981813.29921799,8846830.657118078,3.858486221886372,-9.80897329363751,158.52716441030955,-1.1415984800693924,-0.5058475112561069,0,-981813.29921799,8846830.657118078
13000,-981815.7750808398,8846831.565027388,3.6316372386654203,-9.903451399103753,159.86180086962085,-0.9073959328838068,-0.37791242186496987,0,-981815.7750808398,8846831.565027388
13250,-981818.2960554748,8846832.355637906,3.162442076107727,-10.083898540138392,162.58789500377,-1.8767806502307725,-0.7217885641385564,0,-981818.2960554748,8846832.355637906
13500,-981820.8464165921,8846833.057915945,2.809112152525909,-10.20144446942058,164.6043528709407,-1.4133196943272726,-0.47018371712874796,0,-981820.8464165921,8846833.057915945
13750,-981823.4170863675,8846833.694049867,2.5445356927683864,-10.282679101377207,166.10089321261782,-1.0583058390300906,-0.3249385278265109,0,-981823.4170863675,8846833.694049867
14000,-981826.002214112,8846834.280630488,2.3463224832776683,-10.34051097786403,167.2157233304701,-0.7928528379628723,-0.23132750594729146,0,-981826.002214112,8846834.280630488
14250,-981828.5979264799,8846834.830012841,2.1975294146327538,-10.382849471663373,168.04970956212748,-0.5951722745796584,-0.1693539751973745,0,-981828.5979264799,8846834.830012841
14500,-981831.2015898136,8846835.351381741,2.085475600251506,-10.414653334548662,168.67660580855218,-0.4482152575249909,-0.12721545154115432,0,-981831.2015898136,8846835.351381741
14750,-981833.8113669582,8846835.851562768,2.000724108896796,-10.439108578674768,169.15045143740838,-0.3390059654188402,-0.09782097650442267,0,-981833.8113669582,8846835.851562768
15000,-981836.4259454588,8846836.3356303,1.9362701284470853,-10.458314002476678,169.51093141135502,-0.2578159217988425,-0.07682169520764148,0,-981836.4259454588,8846836.3356303
15250,-981839.0443671186,8846836.807359476,1.8869167017795534,-10.473686639251312,169.78726708728243,-0.1974137066701278,-0.0614905470985363,0,-981839.0443671186,8846836.807359476
15500,-981841.6659186718,8846837.26956036,1.8488035348288405,-10.486206212776086,170.0010468302409,-0.1524526678028515,-0.05007829409909448,0,-981841.6659186718,8846837.26956036
15750,-981844.2900601185,8846837.724323973,1.8190544509028967,-10.496565787311505,170.16829231848354,-0.1189963357037751,-0.041438298141677876,0,-981844.2900601185,8846837.724323973
16000,-981846.929313694,8846838.109819159,1.541980747048607,-10.557014301952764,171.69001536193144,-1.1082948154171586,-0.24179405856503422,0,-981846.929313694,8846838.109819159
16250,-981849.5778458429,8846838.443722218,1.3356122353367779,-10.594128595556995,172.81457271796256,-0.825474046847317,-0.14845717441692585,0,-981849.5778458429,8846838.443722218
16500,-981852.2329607111,8846838.739276513,1.1822171821883054,-10.620459472866369,173.64826508090113,-0.6135802125938898,-0.10532350923749334,0,-981852.2329607111,8846838.739276513
16750,-981854.8929279874,8846839.006252501,1.0679039481687043,-10.639869105072481,174.26852319011277,-0.45725293607840456,-0.07763852882445121,0,-981854.8929279874,8846839.006252501
17000,-981857.556598223,8846839.251860753,0.9824330055417017,-10.65468094242019,174.73184144720577,-0.34188377050801044,-0.0592473493908372,0,-981857.556598223,8846839.251860753
17250,-981860.2231806271,8846839.481428102,0.9182693961368925,-10.666329616255547,175.0795113059778,-0.25665443761923656,-0.04659469534142602,0,-981860.2231806271,8846839.481428102
17500,-981862.8921122701,8846839.698895462,0.8698694396541021,-10.675726572283018,175.3417702945575,-0.19359982593116154,-0.03758782410988459,0,-981862.8921122701,8846839.698895462
17750,-981865.5629794105,8846839.907183276,0.8331512615419829,-10.683468561670454,175.54080862448396,-0.14687271244847677,-0.030967957549741243,0,-981865.5629794105,8846839.907183276
18000,-981868.23546903,8846840.108459422,0.8051045814015645,-10.689958477974683,175.69295126004076,-0.11218672056167378,-0.025959665216916505,0,-981868.23546903,8846840.108459422
18250,-981870.9093382133,8846840.304335438,0.7835040588079611,-10.69547673307461,175.81024457600282,-0.08640209037441338,-0.022073020399709264,0,-981870.9093382133,8846840.304335438
18500,-981873.5843942976,8846840.496010134,0.7666987885785401,-10.700224337083903,175.9016132521273,-0.06722108091768408,-0.018990416037169666,0,-981873.5843942976,8846840.496010134
18750,-981876.260481683,8846840.68437445,0.7534572613941913,-10.704349541542738,175.9737079272719,-0.05296610873739516,-0.016500817835343184,0,-981876.260481683,8846840.68437445
19000,-981878.9158271314,8846840.933095362,0.9948836519579234,-10.621381793634402,174.6488319809252,0.9657055622549282,0.33187099163334466,0,-981878.9158271314,8846840.933095362
19250,-981881.566396367,8846841.225765277,1.1706796576888732,-10.602276942555887,173.69905293281144,0.7031840229237991,0.07641940431405914,0,-981881.566396367,8846841.225765277
19500,-981884.2130408176,8846841.549898896,1.2965344802916245,-10.586577802522891,173.01777575282307,0.5034192904110055,0.06279656013198576,0,-981884.2130408176,8846841.549898896
19750,-981886.8565930374,8846841.89657759,1.3867147686829766,-10.574208878756327,172.52879624879156,0.36072115356540824,0.049475695066256264,0,-981886.8565930374,8846841.89657759
20000,-981889.4977660691,8846842.259424778,1.4513887562431877,-10.564692127164022,172.17761109075988,0.2586959502408446,0.03806700636921789,0,-981889.4977660691,8846842.259424778
20250,-981892.1371329194,8846842.633877095,1.4978092676255157,-10.557467401091857,171.92521955293077,0.18568204552931178,0.02889890428865982,0,-981892.1371329194,8846842.633877095
20500,-981894.7751381798,8846843.0166658,1.5311548186317188,-10.552021041455795,171.74370044840387,0.13338220402481227,0.021785438544249303,0,-981894.7751381798,8846843.0166658
20750,-981897.4121198201,8846843.40544747,1.555126678412138,-10.547926561533565,171.61305449252433,0.09588743912167708,0.016377919688920883,0,-981897.4121198201,8846843.40544747
21000,-981900.0483317105,8846843.798540687,1.572372866712138,-10.544847561410077,171.51894913399903,0.06898475319999964,0.012316000493953538,0,-981900.0483317105,8846843.798540687
21250,-981902.683963315,8846844.194738086,1.5847895960010063,-10.542526417976017,171.45110726122633,0.049666917155473556,0.009284573736238144,0,-981902.683963315,8846844.194738086
21500,-981905.3191556468,8846844.593172053,1.5937358690746954,-10.54076932720131,171.402155469939,0.03578509229475646,0.007028363098825707,0,-981905.3191556468,8846844.593172053
